1760
02/20/18,11403.7
01/19/16,380.15
01/18/16,387.17
01/17/16,382.3
01/16/16,387.54
01/15/16,364.33
01/14/16,430.31
01/13/16,432.37
01/12/16,435.69
01/11/16,448.43
01/10/16,447.99
01/09/16,447.61
01/08/16,453.23
01/07/16,458.05
01/06/16,429.11
01/05/16,431.96
01/04/16,433.09
01/03/16,430.01
01/02/16,433.44
01/01/16,434.33
12/31/15,430.57
12/30/15,426.62
12/29/15,432.98
12/28/15,422.28
12/27/15,422.82
12/26/15,417.27
12/25/15,455.65
12/24/15,454.99
12/23/15,442.4
12/22/15,436.57
12/21/15,438.64
12/20/15,442.69
12/19/15,462.32
12/18/15,463.62
12/17/15,456.08
12/16/15,454.93
12/15/15,465.32
12/14/15,444.18
12/13/15,433.75
12/12/15,435
12/11/15,451.94
12/10/15,415.48
12/09/15,417.56
12/08/15,415.56
12/07/15,395.54
12/06/15,388.78
12/05/15,388.95
12/04/15,363.18
12/03/15,361.05
12/02/15,359.19
12/01/15,362.49
11/30/15,377.32
11/29/15,371.29
11/28/15,357.38
11/27/15,358.04
11/26/15,352.68
11/25/15,328.21
11/24/15,320.05
11/23/15,323.05
11/22/15,324.54
11/21/15,326.93
11/20/15,322.02
11/19/15,326.15
11/18/15,334.59
11/17/15,335.09
11/16/15,330.75
11/15/15,320.17
11/14/15,332.91
11/13/15,336.75
11/12/15,338.15
11/11/15,311.08
11/10/15,336.82
11/09/15,380.26
11/08/15,373.37
11/07/15,386.48
11/06/15,374.47
11/05/15,386.35
11/04/15,411.56
11/03/15,403.42
11/02/15,361.19
11/01/15,325.43
10/31/15,314.17
10/30/15,328.01
10/29/15,313.86
10/28/15,304.62
10/27/15,293.79
10/26/15,285.3
10/25/15,283.68
10/24/15,281.65
10/23/15,276.5
10/22/15,274.02
10/21/15,266.27
10/20/15,269.46
10/19/15,263.44
10/18/15,261.64
10/17/15,270.64
10/16/15,262.87
10/15/15,254.32
10/14/15,251.99
10/13/15,249.51
10/12/15,245.31
10/11/15,247.05
10/10/15,244.94
10/09/15,243.93
10/08/15,242.3
10/07/15,242.97
10/06/15,246.06
10/05/15,240.38
10/04/15,238.26
10/03/15,238.73
10/02/15,237.29
10/01/15,237.55
09/30/15,236.06
09/29/15,236.69
09/28/15,239.14
09/27/15,232.76
09/26/15,234.34
09/25/15,235.14
09/24/15,234.53
09/23/15,230.28
09/22/15,230.62
09/21/15,227.09
09/20/15,231.21
09/19/15,231.49
09/18/15,232.97
09/17/15,229.81
09/16/15,229.09
09/15/15,230.3
09/14/15,230.64
09/13/15,230.51
09/12/15,235.23
09/11/15,240.11
09/10/15,238.48
09/09/15,238.17
09/08/15,243.61
09/07/15,239.85
09/06/15,239.84
09/05/15,235.02
09/04/15,230.3
09/03/15,227.18
09/02/15,229.28
09/01/15,228.12
08/31/15,230.06
08/30/15,228.76
08/29/15,229.78
08/28/15,231.4
08/27/15,224.77
08/26/15,225.83
08/25/15,221.61
08/24/15,210.5
08/23/15,228.17
08/22/15,230.39
08/21/15,232.57
08/20/15,235.35
08/19/15,226.68
08/18/15,211.08
08/17/15,257.98
08/16/15,258.51
08/15/15,261.55
08/14/15,265.68
08/13/15,264.08
08/12/15,266.38
08/11/15,270.39
08/10/15,264.47
08/09/15,265.08
08/08/15,261
08/07/15,279.58
08/06/15,278.58
08/05/15,281.88
08/04/15,285.22
08/03/15,281.23
08/02/15,282.61
08/01/15,281.6
07/31/15,284.65
07/30/15,287.72
07/29/15,289.59
07/28/15,294.43
07/27/15,293.62
07/26/15,292.69
07/25/15,288.7
07/24/15,288.28
07/23/15,276.05
07/22/15,277.22
07/21/15,275.83
07/20/15,278.98
07/19/15,273.61
07/18/15,274.9
07/17/15,279.47
07/16/15,278.09
07/15/15,285.83
07/14/15,287.46
07/13/15,292.05
07/12/15,310.87
07/11/15,293.12
07/10/15,284.89
07/09/15,269.23
07/08/15,270.79
07/07/15,266.21
07/06/15,269.03
07/05/15,271.91
07/04/15,260.89
07/03/15,256.34
07/02/15,255.41
07/01/15,258.62
06/30/15,263.07
06/29/15,257.06
06/28/15,249.01
06/27/15,250.99
06/26/15,243.59
06/25/15,242.8
06/24/15,240.51
06/23/15,244.3
06/22/15,246.99
06/21/15,243.94
06/20/15,245.21
06/19/15,244.61
06/18/15,249.01
06/17/15,249.28
06/16/15,250.9
06/15/15,236.82
06/14/15,233.54
06/13/15,232.4
06/12/15,229.98
06/11/15,229.71
06/10/15,228.8
06/09/15,229.05
06/08/15,228.49
06/07/15,222.88
06/06/15,225.62
06/05/15,224.95
06/04/15,224.32
06/03/15,225.87
06/02/15,225.8
06/01/15,222.93
05/31/15,230.19
05/30/15,233.34
05/29/15,237.1
05/28/15,237.41
05/27/15,237.28
05/26/15,237.12
05/25/15,237.11
05/24/15,240.95
05/23/15,238.87
05/22/15,240.35
05/21/15,235.34
05/20/15,234.02
05/19/15,231.95
05/18/15,233.13
05/17/15,236.8
05/16/15,236.15
05/15/15,237.6
05/14/15,236.93
05/13/15,236.38
05/12/15,241.11
05/11/15,242.16
05/10/15,240.3
05/09/15,241.83
05/08/15,243.86
05/07/15,237.33
05/06/15,229.78
05/05/15,236.12
05/04/15,239.02
05/03/15,240.36
05/02/15,234.93
05/01/15,232.08
04/30/15,236.15
04/29/15,225.81
04/28/15,225.85
04/27/15,229.29
04/26/15,219.43
04/25/15,226.39
04/24/15,231.27
04/23/15,236.46
04/22/15,234.18
04/21/15,235.27
04/20/15,224.63
04/19/15,222.6
04/18/15,223.36
04/17/15,222.88
04/16/15,228.57
04/15/15,223.83
04/14/15,219.16
04/13/15,224.59
04/12/15,236.15
04/11/15,236.55
04/10/15,236.07
04/09/15,243.68
04/08/15,245.02
04/07/15,253.18
04/06/15,255.49
04/05/15,260.6
04/04/15,253.7
04/03/15,254.32
04/02/15,253
04/01/15,247.27
03/31/15,244.22
03/30/15,247.53
03/29/15,242.71
03/28/15,252.8
03/27/15,247.03
03/26/15,248.53
03/25/15,246.2
03/24/15,245.59
03/23/15,266.74
03/22/15,267.96
03/21/15,260.02
03/20/15,261.75
03/19/15,260.93
03/18/15,256.3
03/17/15,285.5
03/16/15,290.59
03/15/15,286.39
03/14/15,281.88
03/13/15,285.34
03/12/15,294.35
03/11/15,296.38
03/10/15,291.76
03/09/15,289.61
03/08/15,274.35
03/07/15,276.26
03/06/15,272.72
03/05/15,276.18
03/04/15,273.09
03/03/15,281.7
03/02/15,275.67
03/01/15,260.2
02/28/15,254.26
02/27/15,253.83
02/26/15,236.43
02/25/15,237.47
02/24/15,238.74
02/23/15,238.89
02/22/15,235.98
02/21/15,244.53
02/20/15,243.78
02/19/15,240.28
02/18/15,236.33
02/17/15,243.61
02/16/15,233.84
02/15/15,234.82
02/14/15,257.32
02/13/15,235.43
02/12/15,221.76
02/11/15,219.19
02/10/15,219.84
02/09/15,220.11
02/08/15,223.41
02/07/15,227.75
02/06/15,222.27
02/05/15,217.11
02/04/15,226.85
02/03/15,227.27
02/02/15,238.23
02/01/15,226.97
01/31/15,217.46
01/30/15,226.43
01/29/15,233.51
01/28/15,233.91
01/27/15,263.48
01/26/15,273.47
01/25/15,253.72
01/24/15,247.85
01/23/15,232.88
01/22/15,233.41
01/21/15,226.9
01/20/15,211.31
01/19/15,214.86
01/18/15,210.34
01/17/15,199.26
01/16/15,208.1
01/15/15,209.84
01/14/15,178.1
01/13/15,225.86
01/12/15,267.8
01/11/15,265.66
01/10/15,274.8
01/09/15,290.41
01/08/15,283.35
01/07/15,294.34
01/06/15,286.19
01/05/15,274.47
01/04/15,264.19
01/03/15,281.08
01/02/15,315.03
01/01/15,314.25
12/31/14,320.19
12/30/14,310.74
12/29/14,312.67
12/28/14,317.24
12/27/14,315.86
12/26/14,327.92
12/25/14,319.01
12/24/14,322.53
12/23/14,334.57
12/22/14,331.89
12/21/14,320.84
12/20/14,329.96
12/19/14,317.84
12/18/14,311.4
12/17/14,319.78
12/16/14,327.06
12/15/14,345.35
12/14/14,351.63
12/13/14,347.38
12/12/14,352.54
12/11/14,350.51
12/10/14,346.37
12/09/14,352.22
12/08/14,361.91
12/07/14,375.1
12/06/14,374.79
12/05/14,376.85
12/04/14,369.6
12/03/14,375.01
12/02/14,381.31
12/01/14,379.25
11/30/14,378.05
11/29/14,375.49
11/28/14,376.45
11/27/14,369.67
11/26/14,368.37
11/25/14,375.35
11/24/14,376.9
11/23/14,367.57
11/22/14,352.92
11/21/14,350.85
11/20/14,357.84
11/19/14,380.56
11/18/14,375.2
11/17/14,387.41
11/16/14,387.88
11/15/14,376.13
11/14/14,397.82
11/13/14,420.74
11/12/14,423.56
11/11/14,367.69
11/10/14,366.92
11/09/14,363.26
11/08/14,345.49
11/07/14,342.42
11/06/14,349.29
11/05/14,339.49
11/04/14,330.49
11/03/14,327.55
11/02/14,325.89
11/01/14,325.75
10/31/14,338.32
